sku_code,design_no.,stock,category,size,color,qty,amount
SET245-KR-NP-L,SET245,85.0,KURTA SET,L,Mustard,1,296.09
SET245-KR-NP-M,SET245,113.0,KURTA SET,M,Mustard,1,72.62
SET245-KR-NP-S,SET245,131.0,KURTA SET,S,Mustard,1,91.49
SET245-KR-NP-XL,SET245,103.0,KURTA SET,XL,Mustard,1,364.38
SET245-KR-NP-XS,SET245,92.0,KURTA SET,XS,Mustard,1,472.46
SET245-KR-NP-XXL,SET245,43.0,KURTA SET,XXL,Mustard,1,90.84
SET245-KR-NP-XXXL,SET245,39.0,KURTA SET,XXXL,Mustard,1,408.54
SET246-KR-PP-L,SET246,8.0,KURTA SET,L,Red,1,88.54
SET246-KR-PP-M,SET246,22.0,KURTA SET,M,Red,1,82.38
SET246-KR-PP-S,SET246,39.0,KURTA SET,S,Red,1,40.95
SET246-KR-PP-XL,SET246,4.0,KURTA SET,XL,Red,1,456.28
SET246-KR-PP-XS,SET246,42.0,KURTA SET,XS,Red,1,404.37
SET246-KR-PP-XXL,SET246,10.0,KURTA SET,XXL,Red,1,335.04
SET246-KR-PP-XXXL,SET246,4.0,KURTA SET,XXXL,Red,1,45.52
SET247-KR-SHA-L,SET247,5.0,KURTA SET,L,Teal,1,69.41
SET247-KR-SHA-M,SET247,6.0,KURTA SET,M,Teal,1,249.25
SET247-KR-SHA-S,SET247,25.0,KURTA SET,S,Teal,1,345.97
SET247-KR-SHA-XL,SET247,3.0,KURTA SET,XL,Teal,1,271.5
SET247-KR-SHA-XS,SET247,49.0,KURTA SET,XS,Teal,1,460.73
SET247-KR-SHA-XXL,SET247,2.0,KURTA SET,XXL,Teal,1,416.64
SET247-KR-SHA-XXXL,SET247,4.0,KURTA SET,XXXL,Teal,1,373.07
SET248-KR-NP-L,SET248,4.0,KURTA SET,L,Teal,1,152.61
SET248-KR-NP-M,SET248,7.0,KURTA SET,M,Teal,1,317.86
SET248-KR-NP-S,SET248,4.0,KURTA SET,S,Teal,1,313.58
SET248-KR-NP-XL,SET248,12.0,KURTA SET,XL,Teal,1,381.01
SET248-KR-NP-XS,SET248,7.0,KURTA SET,XS,Teal,1,17.92
SET248-KR-NP-XXL,SET248,4.0,KURTA SET,XXL,Teal,1,185.99
SET248-KR-NP-XXXL,SET248,10.0,KURTA SET,XXXL,Teal,1,160.46
SET249-KR-NP-L,SET249,2.0,KURTA SET,L,Green,1,207.87
SET249-KR-NP-M,SET249,9.0,KURTA SET,M,Green,1,319.83
SET249-KR-NP-S,SET249,18.0,KURTA SET,S,Green,1,412.55
SET249-KR-NP-XL,SET249,4.0,KURTA SET,XL,Green,1,373.55
SET249-KR-NP-XS,SET249,52.0,KURTA SET,XS,Green,1,364.62
SET249-KR-NP-XXL,SET249,3.0,KURTA SET,XXL,Green,1,359.74
SET249-KR-NP-XXXL,SET249,13.0,KURTA SET,XXXL,Green,1,442.59
SET250-KR-SHA-L,SET250,13.0,KURTA SET,L,Magenta,1,469.92
SET250-KR-SHA-M,SET250,35.0,KURTA SET,M,Magenta,1,174.39
SET250-KR-SHA-S,SET250,5.0,KURTA SET,S,Magenta,1,192.84
SET250-KR-SHA-XL,SET250,2.0,KURTA SET,XL,Magenta,1,239.39
SET250-KR-SHA-XS,SET250,2.0,KURTA SET,XS,Magenta,1,215.63
SET250-KR-SHA-XXL,SET250,4.0,KURTA SET,XXL,Magenta,1,331.45
SET250-KR-SHA-XXXL,SET250,5.0,KURTA SET,XXXL,Magenta,1,454.72
SET251-KR-PP-L,SET251,44.0,KURTA,L,Cream,1,458.37
SET251-KR-PP-M,SET251,15.0,KURTA,M,Cream,1,47.89
SET251-KR-PP-S,SET251,53.0,KURTA,S,Cream,1,140.61
SET251-KR-PP-XL,SET251,32.0,KURTA,XL,Cream,1,276.77
SET251-KR-PP-XS,SET251,40.0,KURTA,XS,Cream,1,221.45
SET251-KR-PP-XXL,SET251,31.0,KURTA,XXL,Cream,1,16.97
SET251-KR-PP-XXXL,SET251,26.0,KURTA,XXXL,Cream,1,345.59
SET252-KR-PP-L,SET252,105.0,KURTA SET,L,Yellow,1,106.9
SET252-KR-PP-M,SET252,154.0,KURTA SET,M,Yellow,1,335.49
SET252-KR-PP-S,SET252,223.0,KURTA SET,S,Yellow,1,391.78
SET252-KR-PP-XL,SET252,55.0,KURTA SET,XL,Yellow,1,250.47
SET252-KR-PP-XS,SET252,148.0,KURTA SET,XS,Yellow,1,282.63
SET252-KR-PP-XXL,SET252,76.0,KURTA SET,XXL,Yellow,1,378.54
SET252-KR-PP-XXXL,SET252,95.0,KURTA SET,XXXL,Yellow,1,352.14
SET253-KR-NP-L,SET253,6.0,KURTA SET,L,Black,1,36.73
SET253-KR-NP-M,SET253,11.0,KURTA SET,M,Black,1,458.37
SET253-KR-NP-S,SET253,26.0,KURTA SET,S,Black,1,473.35
SET253-KR-NP-XL,SET253,8.0,KURTA SET,XL,Black,1,43.26
SET253-KR-NP-XS,SET253,13.0,KURTA SET,XS,Black,1,445.39
SET253-KR-NP-XXL,SET253,8.0,KURTA SET,XXL,Black,1,146.51
SET253-KR-NP-XXXL,SET253,2.0,KURTA SET,XXXL,Black,1,170.08
SET254-KR-NP-L,SET254,2.0,KURTA SET,L,Grey,1,166.39
SET254-KR-NP-M,SET254,3.0,KURTA SET,M,Grey,1,424.13
SET254-KR-NP-S,SET254,7.0,KURTA SET,S,Grey,1,218.73
SET254-KR-NP-XL,SET254,2.0,KURTA SET,XL,Grey,1,457.45
SET254-KR-NP-XS,SET254,10.0,KURTA SET,XS,Grey,1,36.17
SET254-KR-NP-XXL,SET254,3.0,KURTA SET,XXL,Grey,1,308.87
SET254-KR-NP-XXXL,SET254,2.0,KURTA SET,XXXL,Grey,1,305.36
SET257-KR-PP-L,SET257,1.0,SET,L,Beige,1,237.3
SET257-KR-PP-M,SET257,3.0,SET,M,Beige,1,94.35
SET257-KR-PP-S,SET257,5.0,SET,S,Beige,1,374.0
SET257-KR-PP-XL,SET257,3.0,SET,XL,Beige,1,10.69
SET257-KR-PP-XS,SET257,2.0,SET,XS,Beige,1,174.21
SET257-KR-PP-XXL,SET257,0.0,SET,XXL,Beige,1,412.75
SET257-KR-PP-XXXL,SET257,2.0,SET,XXXL,Beige,1,55.14
SET258-KR-PP-L,SET258,0.0,KURTA SET,L,OFF WHITE,1,18.88
SET258-KR-PP-M,SET258,1.0,KURTA SET,M,OFF WHITE,1,39.95
SET258-KR-PP-S,SET258,7.0,KURTA SET,S,OFF WHITE,1,93.8
SET258-KR-PP-XL,SET258,1.0,KURTA SET,XL,OFF WHITE,1,236.89
SET258-KR-PP-XS,SET258,6.0,KURTA SET,XS,OFF WHITE,1,150.46
SET258-KR-PP-XXL,SET258,1.0,KURTA SET,XXL,OFF WHITE,1,251.33
SET258-KR-PP-XXXL,SET258,3.0,KURTA SET,XXXL,OFF WHITE,1,118.73
SET260-KR-PP-L,SET260,0.0,KURTA SET,L,Grey,1,352.66
SET260-KR-PP-M,SET260,1.0,KURTA SET,M,Grey,1,473.59
SET260-KR-PP-S,SET260,0.0,KURTA SET,S,Grey,1,314.06
SET260-KR-PP-XL,SET260,1.0,KURTA SET,XL,Grey,1,97.94
SET260-KR-PP-XXL,SET260,3.0,KURTA SET,XXL,Grey,1,451.57
SET261-KR-PP-L,SET261,1.0,KURTA SET,L,Turquoise,1,44.38
SET261-KR-PP-M,SET261,0.0,KURTA SET,M,Turquoise,1,435.27
SET261-KR-PP-S,SET261,3.0,KURTA SET,S,Turquoise,1,415.48
SET261-KR-PP-XL,SET261,0.0,KURTA SET,XL,Turquoise,1,90.0
SET261-KR-PP-XXL,SET261,0.0,KURTA SET,XXL,Turquoise,1,260.35
SET262-KR-NP-L,SET262,4.0,KURTA SET,L,Green,1,337.32
SET262-KR-NP-M,SET262,1.0,KURTA SET,M,Green,1,166.57
SET262-KR-NP-S,SET262,4.0,KURTA SET,S,Green,1,274.18
SET262-KR-NP-XL,SET262,2.0,KURTA SET,XL,Green,1,450.89
SET262-KR-NP-XS,SET262,44.0,KURTA SET,XS,Green,1,386.71
SET262-KR-NP-XXL,SET262,2.0,KURTA SET,XXL,Green,1,101.78
SET262-KR-NP-XXXL,SET262,45.0,KURTA SET,XXXL,Green,1,356.95
SET263-KR-NP-L,SET263,4.0,KURTA SET,L,Turquoise,1,26.43
SET263-KR-NP-M,SET263,6.0,KURTA SET,M,Turquoise,1,461.15
SET263-KR-NP-S,SET263,15.0,KURTA SET,S,Turquoise,1,23.4
SET263-KR-NP-XL,SET263,5.0,KURTA SET,XL,Turquoise,1,493.53
SET263-KR-NP-XS,SET263,40.0,KURTA SET,XS,Turquoise,1,214.1
SET263-KR-NP-XXL,SET263,17.0,KURTA SET,XXL,Turquoise,1,228.35
SET263-KR-NP-XXXL,SET263,28.0,KURTA SET,XXXL,Turquoise,1,157.64
SET264-KR-NP-L,SET264,76.0,KURTA SET,L,Gold,1,402.38
SET264-KR-NP-M,SET264,295.0,KURTA SET,M,Gold,1,116.07
SET264-KR-NP-S,SET264,330.0,KURTA SET,S,Gold,1,437.49
SET264-KR-NP-XL,SET264,81.0,KURTA SET,XL,Gold,1,373.94
SET264-KR-NP-XS,SET264,237.0,KURTA SET,XS,Gold,1,219.47
SET264-KR-NP-XXL,SET264,127.0,KURTA SET,XXL,Gold,1,136.03
SET264-KR-NP-XXXL,SET264,12.0,KURTA SET,XXXL,Gold,1,105.74
SET265-KR-NP-L,SET265,9.0,KURTA SET,L,Pink,1,323.1
SET265-KR-NP-M,SET265,84.0,KURTA SET,M,Pink,1,88.87
SET265-KR-NP-S,SET265,19.0,KURTA SET,S,Pink,1,255.73
SET265-KR-NP-XL,SET265,33.0,KURTA SET,XL,Pink,1,463.4
SET265-KR-NP-XS,SET265,18.0,KURTA SET,XS,Pink,1,17.18
SET265-KR-NP-XXL,SET265,14.0,KURTA SET,XXL,Pink,1,432.96
SET265-KR-NP-XXXL,SET265,16.0,KURTA SET,XXXL,Pink,1,149.61
SET266-KR-NP-L,SET266,35.0,SET,L,Black,1,465.91
SET266-KR-NP-M,SET266,112.0,SET,M,Black,1,456.03
SET266-KR-NP-S,SET266,57.0,SET,S,Black,1,284.37
SET266-KR-NP-XL,SET266,60.0,SET,XL,Black,1,344.82
SET266-KR-NP-XS,SET266,47.0,SET,XS,Black,1,322.29
SET266-KR-NP-XXL,SET266,19.0,SET,XXL,Black,1,225.11
SET266-KR-NP-XXXL,SET266,53.0,SET,XXXL,Black,1,181.55
SET267-KR-NP-L,SET267,97.0,SET,L,Pink,1,271.08
SET267-KR-NP-M,SET267,109.0,SET,M,Pink,1,492.69
SET267-KR-NP-S,SET267,128.0,SET,S,Pink,1,319.75
SET267-KR-NP-XL,SET267,67.0,SET,XL,Pink,1,174.22
SET267-KR-NP-XS,SET267,107.0,SET,XS,Pink,1,365.18
SET267-KR-NP-XXL,SET267,103.0,SET,XXL,Pink,1,432.12
SET267-KR-NP-XXXL,SET267,103.0,SET,XXXL,Pink,1,151.95
SET268-KR-NP-L,SET268,384.0,KURTA SET,L,OFF WHITE,1,17.18
SET268-KR-NP-M,SET268,542.0,KURTA SET,M,OFF WHITE,1,274.29
SET268-KR-NP-S,SET268,807.0,KURTA SET,S,OFF WHITE,1,213.88
SET268-KR-NP-XL,SET268,176.0,KURTA SET,XL,OFF WHITE,1,134.07
SET268-KR-NP-XS,SET268,403.0,KURTA SET,XS,OFF WHITE,1,58.83
SET268-KR-NP-XXL,SET268,191.0,KURTA SET,XXL,OFF WHITE,1,19.71
SET268-KR-NP-XXXL,SET268,112.0,KURTA SET,XXXL,OFF WHITE,1,233.84
SET269-KR-NP-L,SET269,89.0,SET,L,Green,1,324.94
SET269-KR-NP-M,SET269,310.0,SET,M,Green,1,213.3
SET269-KR-NP-S,SET269,143.0,SET,S,Green,1,191.82
SET269-KR-NP-XL,SET269,90.0,SET,XL,Green,1,324.22
SET269-KR-NP-XS,SET269,162.0,SET,XS,Green,1,136.3
SET269-KR-NP-XXL,SET269,13.0,SET,XXL,Green,1,195.82
SET269-KR-NP-XXXL,SET269,26.0,SET,XXXL,Green,1,161.47
SET270-KR-PP-L,SET270,0.0,KURTA SET,L,Green,1,186.9
SET270-KR-PP-M,SET270,1.0,KURTA SET,M,Green,1,60.08
SET270-KR-PP-S,SET270,10.0,KURTA SET,S,Green,1,472.42
SET270-KR-PP-XL,SET270,3.0,KURTA SET,XL,Green,1,306.74
SET270-KR-PP-XXL,SET270,5.0,KURTA SET,XXL,Green,1,96.26
SET271-KR-NP-L,SET271,0.0,KURTA,L,Green,1,375.96
SET271-KR-NP-M,SET271,2.0,KURTA,M,Green,1,371.61
SET271-KR-NP-S,SET271,8.0,KURTA,S,Green,1,269.39
SET271-KR-NP-XL,SET271,5.0,KURTA,XL,Green,1,161.48
SET271-KR-NP-XS,SET271,1.0,KURTA,XS,Green,1,376.85
SET271-KR-NP-XXL,SET271,2.0,KURTA,XXL,Green,1,116.92
SET271-KR-NP-XXXL,SET271,3.0,KURTA,XXXL,Green,1,491.77
SET272-KR-PP-L,SET272,3.0,KURTA SET,L,Mustard,1,56.21
SET272-KR-PP-M,SET272,8.0,KURTA SET,M,Mustard,1,336.15
SET272-KR-PP-S,SET272,6.0,KURTA SET,S,Mustard,1,221.15
SET272-KR-PP-XL,SET272,4.0,KURTA SET,XL,Mustard,1,83.71
SET272-KR-PP-XS,SET272,46.0,KURTA SET,XS,Mustard,1,233.7
SET272-KR-PP-XXL,SET272,5.0,KURTA SET,XXL,Mustard,1,259.54
SET272-KR-PP-XXXL,SET272,17.0,KURTA SET,XXXL,Mustard,1,38.27
SET273-KR-NP-L,SET273,637.0,KURTA SET,L,Brown,1,375.56
SET273-KR-NP-M,SET273,880.0,KURTA SET,M,Brown,1,201.2
SET273-KR-NP-S,SET273,871.0,KURTA SET,S,Brown,1,91.49
SET273-KR-NP-XL,SET273,445.0,KURTA SET,XL,Brown,1,415.57
SET273-KR-NP-XS,SET273,862.0,KURTA SET,XS,Brown,1,154.31
SET273-KR-NP-XXL,SET273,146.0,KURTA SET,XXL,Brown,1,293.18
SET273-KR-NP-XXXL,SET273,51.0,KURTA SET,XXXL,Brown,1,430.36
SET274-KR-PP-L,SET274,2.0,KURTA SET,L,Yellow,1,77.22
SET274-KR-PP-M,SET274,11.0,KURTA SET,M,Yellow,1,497.53
SET274-KR-PP-S,SET274,14.0,KURTA SET,S,Yellow,1,247.05
SET274-KR-PP-XL,SET274,13.0,KURTA SET,XL,Yellow,1,217.59
SET274-KR-PP-XS,SET274,25.0,KURTA SET,XS,Yellow,1,203.26
SET274-KR-PP-XXL,SET274,39.0,KURTA SET,XXL,Yellow,1,343.04
SET274-KR-PP-XXXL,SET274,3.0,KURTA SET,XXXL,Yellow,1,350.81
SET275-KR-NP-L,SET275,2.0,SET,L,Blue,1,123.65
SET275-KR-NP-M,SET275,2.0,SET,M,Blue,1,428.37
SET275-KR-NP-S,SET275,6.0,SET,S,Blue,1,338.16
SET275-KR-NP-XL,SET275,3.0,SET,XL,Blue,1,264.59
SET275-KR-NP-XS,SET275,21.0,SET,XS,Blue,1,406.64
SET275-KR-NP-XXL,SET275,8.0,SET,XXL,Blue,1,200.09
SET275-KR-NP-XXXL,SET275,5.0,SET,XXXL,Blue,1,349.73
SET276-KR-PP-L,SET276,45.0,KURTA SET,L,Blue,1,183.3
SET276-KR-PP-M,SET276,86.0,KURTA SET,M,Blue,1,369.44
SET276-KR-PP-S,SET276,72.0,KURTA SET,S,Blue,1,156.46
SET276-KR-PP-XL,SET276,40.0,KURTA SET,XL,Blue,1,65.86
SET276-KR-PP-XS,SET276,82.0,KURTA SET,XS,Blue,1,257.1
SET276-KR-PP-XXL,SET276,45.0,KURTA SET,XXL,Blue,1,33.8
SET276-KR-PP-XXXL,SET276,35.0,KURTA SET,XXXL,Blue,1,319.75
SET277-KR-NP-L,SET277,6.0,KURTA SET,L,Turquoise,1,210.5
SET277-KR-NP-M,SET277,4.0,KURTA SET,M,Turquoise,1,216.76
SET277-KR-NP-S,SET277,32.0,KURTA SET,S,Turquoise,1,443.94
SET277-KR-NP-XL,SET277,5.0,KURTA SET,XL,Turquoise,1,162.0
SET277-KR-NP-XS,SET277,8.0,KURTA SET,XS,Turquoise,1,157.52
SET277-KR-NP-XXL,SET277,9.0,KURTA SET,XXL,Turquoise,1,305.42
SET277-KR-NP-XXXL,SET277,11.0,KURTA SET,XXXL,Turquoise,1,14.4
SET278-KR-NP-L,SET278,7.0,KURTA SET,L,Orange,1,210.61
SET278-KR-NP-M,SET278,4.0,KURTA SET,M,Orange,1,227.52
SET278-KR-NP-S,SET278,10.0,KURTA SET,S,Orange,1,294.23
SET278-KR-NP-XL,SET278,3.0,KURTA SET,XL,Orange,1,314.8
SET278-KR-NP-XS,SET278,16.0,KURTA SET,XS,Orange,1,197.14
SET278-KR-NP-XXL,SET278,7.0,KURTA SET,XXL,Orange,1,233.23
SET278-KR-NP-XXXL,SET278,10.0,KURTA SET,XXXL,Orange,1,487.96
SET279-LC-L,SET279,33.0,LEHENGA CHOLI,L,Teal,1,65.02
SET279-LC-M,SET279,10.0,LEHENGA CHOLI,M,Teal,1,452.74
SET279-LC-S,SET279,5.0,LEHENGA CHOLI,S,Teal,1,280.82
SET279-LC-XL,SET279,40.0,LEHENGA CHOLI,XL,Teal,1,323.7
SET279-LC-XS,SET279,14.0,LEHENGA CHOLI,XS,Teal,1,240.6
SET279-LC-XXL,SET279,31.0,LEHENGA CHOLI,XXL,Teal,1,83.97
SET279-LC-XXXL,SET279,15.0,LEHENGA CHOLI,XXXL,Teal,1,320.36
SET280-KR-PP-L,SET280,1.0,KURTA SET,L,Pink,1,133.64
SET280-KR-PP-M,SET280,3.0,KURTA SET,M,Pink,1,20.06
SET280-KR-PP-S,SET280,4.0,KURTA SET,S,Pink,1,370.95
SET280-KR-PP-XL,SET280,2.0,KURTA SET,XL,Pink,1,75.53
SET280-KR-PP-XS,SET280,7.0,KURTA SET,XS,Pink,1,286.19
SET280-KR-PP-XXL,SET280,2.0,KURTA SET,XXL,Pink,1,392.83
SET280-KR-PP-XXXL,SET280,3.0,KURTA SET,XXXL,Pink,1,296.96
SET281-KR-PP-L,SET281,4.0,SET,L,Green,1,215.35
SET281-KR-PP-M,SET281,4.0,SET,M,Green,1,460.17
SET281-KR-PP-S,SET281,20.0,SET,S,Green,1,151.65
SET281-KR-PP-XL,SET281,3.0,SET,XL,Green,1,110.06
SET281-KR-PP-XS,SET281,17.0,SET,XS,Green,1,132.5
SET281-KR-PP-XXL,SET281,4.0,SET,XXL,Green,1,219.84
SET281-KR-PP-XXXL,SET281,8.0,SET,XXXL,Green,1,371.89
SET282-KR-PP-L,SET282,2.0,KURTA SET,L,Yellow,1,319.11
SET282-KR-PP-M,SET282,3.0,KURTA SET,M,Yellow,1,268.68
SET282-KR-PP-S,SET282,14.0,KURTA SET,S,Yellow,1,272.44
SET282-KR-PP-XL,SET282,2.0,KURTA SET,XL,Yellow,1,173.17
SET282-KR-PP-XS,SET282,32.0,KURTA SET,XS,Yellow,1,347.93
SET282-KR-PP-XXL,SET282,3.0,KURTA SET,XXL,Yellow,1,342.06
SET282-KR-PP-XXXL,SET282,0.0,KURTA SET,XXXL,Yellow,1,301.34
SET285-KR-SHA-L,SET285,7.0,SET,L,Teal,1,154.28
SET285-KR-SHA-M,SET285,2.0,SET,M,Teal,1,408.21
SET285-KR-SHA-S,SET285,5.0,SET,S,Teal,1,388.6
SET285-KR-SHA-XL,SET285,2.0,SET,XL,Teal,1,447.75
SET285-KR-SHA-XS,SET285,19.0,SET,XS,Teal,1,318.25
SET285-KR-SHA-XXL,SET285,4.0,SET,XXL,Teal,1,106.17
SET285-KR-SHA-XXXL,SET285,3.0,SET,XXXL,Teal,1,86.71
SET286-KR-NP-L,SET286,27.0,SET,L,Maroon,1,263.27
SET286-KR-NP-M,SET286,40.0,SET,M,Maroon,1,280.37
SET286-KR-NP-S,SET286,33.0,SET,S,Maroon,1,331.67
SET286-KR-NP-XL,SET286,30.0,SET,XL,Maroon,1,52.24
SET286-KR-NP-XS,SET286,31.0,SET,XS,Maroon,1,450.04
SET286-KR-NP-XXL,SET286,5.0,SET,XXL,Maroon,1,220.29
SET286-KR-NP-XXXL,SET286,9.0,SET,XXXL,Maroon,1,478.27
SET287-KR-NP-L,SET287,139.0,KURTA SET,L,Teal,1,441.68
SET287-KR-NP-M,SET287,218.0,KURTA SET,M,Teal,1,244.66
SET287-KR-NP-S,SET287,162.0,KURTA SET,S,Teal,1,325.12
SET287-KR-NP-XL,SET287,138.0,KURTA SET,XL,Teal,1,29.48
SET287-KR-NP-XS,SET287,104.0,KURTA SET,XS,Teal,1,341.07
SET287-KR-NP-XXL,SET287,86.0,KURTA SET,XXL,Teal,1,151.56
SET287-KR-NP-XXXL,SET287,80.0,KURTA SET,XXXL,Teal,1,493.9
SET288-KR-NP-L,SET288,5.0,SET,L,Grey,1,366.28
SET288-KR-NP-M,SET288,6.0,SET,M,Grey,1,82.37
SET288-KR-NP-S,SET288,16.0,SET,S,Grey,1,103.93
SET288-KR-NP-XL,SET288,10.0,SET,XL,Grey,1,420.67
SET288-KR-NP-XS,SET288,44.0,SET,XS,Grey,1,288.56
SET288-KR-NP-XXL,SET288,10.0,SET,XXL,Grey,1,162.71
SET288-KR-NP-XXXL,SET288,6.0,SET,XXXL,Grey,1,432.89
SET289-KR-NP-L,SET289,14.0,SET,L,Maroon,1,382.29
SET289-KR-NP-M,SET289,23.0,SET,M,Maroon,1,359.2
SET289-KR-NP-S,SET289,26.0,SET,S,Maroon,1,436.29
SET289-KR-NP-XL,SET289,23.0,SET,XL,Maroon,1,420.75
SET289-KR-NP-XS,SET289,42.0,SET,XS,Maroon,1,377.27
SET289-KR-NP-XXL,SET289,26.0,SET,XXL,Maroon,1,95.86
SET289-KR-NP-XXXL,SET289,20.0,SET,XXXL,Maroon,1,249.65
SET290-KR-DPT-L,SET290,53.0,SET,L,NAVY,1,221.57
SET290-KR-DPT-M,SET290,18.0,SET,M,NAVY,1,162.09
SET290-KR-DPT-S,SET290,6.0,SET,S,NAVY,1,180.88
SET290-KR-DPT-XL,SET290,34.0,SET,XL,NAVY,1,298.15
SET290-KR-DPT-XS,SET290,38.0,SET,XS,NAVY,1,167.94
SET290-KR-DPT-XXL,SET290,34.0,SET,XXL,NAVY,1,444.68
SET290-KR-DPT-XXXL,SET290,37.0,SET,XXXL,NAVY,1,123.22
SET291-KR-PP-L,SET291,6.0,KURTA SET,L,Teal,1,495.54
SET291-KR-PP-M,SET291,13.0,KURTA SET,M,Teal,1,44.46
SET291-KR-PP-S,SET291,15.0,KURTA SET,S,Teal,1,74.22
SET291-KR-PP-XL,SET291,3.0,KURTA SET,XL,Teal,1,64.44
SET291-KR-PP-XS,SET291,6.0,KURTA SET,XS,Teal,1,457.93
SET291-KR-PP-XXL,SET291,4.0,KURTA SET,XXL,Teal,1,271.39
SET291-KR-PP-XXXL,SET291,8.0,KURTA SET,XXXL,Teal,1,85.6
SET293-KR-NP-L,SET293,4.0,KURTA SET,L,Blue,1,332.69
SET293-KR-NP-M,SET293,6.0,KURTA SET,M,Blue,1,181.12
SET293-KR-NP-S,SET293,2.0,KURTA SET,S,Blue,1,63.67
SET293-KR-NP-XL,SET293,4.0,KURTA SET,XL,Blue,1,416.76
SET293-KR-NP-XS,SET293,5.0,KURTA SET,XS,Blue,1,405.58
SET293-KR-NP-XXL,SET293,7.0,KURTA SET,XXL,Blue,1,388.38
SET293-KR-NP-XXXL,SET293,7.0,KURTA SET,XXXL,Blue,1,429.79
SET295-KR-NP-L,SET295,4.0,KURTA SET,L,Black,1,237.15
SET295-KR-NP-M,SET295,2.0,KURTA SET,M,Black,1,171.9
SET295-KR-NP-S,SET295,4.0,KURTA SET,S,Black,1,456.97
SET295-KR-NP-XL,SET295,2.0,KURTA SET,XL,Black,1,30.35
SET295-KR-NP-XS,SET295,4.0,KURTA SET,XS,Black,1,169.86
SET295-KR-NP-XXL,SET295,2.0,KURTA SET,XXL,Black,1,463.0
SET295-KR-NP-XXXL,SET295,4.0,KURTA SET,XXXL,Black,1,354.23
SET297-KR-NP-L,SET297,0.0,KURTA SET,L,Yellow,1,189.83
SET297-KR-NP-M,SET297,0.0,KURTA SET,M,Yellow,1,102.35
SET297-KR-NP-S,SET297,0.0,KURTA SET,S,Yellow,1,60.11
SET297-KR-NP-XL,SET297,0.0,KURTA SET,XL,Yellow,1,210.22
SET297-KR-NP-XS,SET297,2.0,KURTA SET,XS,Yellow,1,360.01
SET297-KR-NP-XXL,SET297,3.0,KURTA SET,XXL,Yellow,1,370.79
SET297-KR-NP-XXXL,SET297,17.0,KURTA SET,XXXL,Yellow,1,399.29
SET299-KR-PP-L,SET299,49.0,SET,L,Blue,1,96.52
SET299-KR-PP-M,SET299,46.0,SET,M,Blue,1,254.86
SET299-KR-PP-S,SET299,45.0,SET,S,Blue,1,21.62
SET299-KR-PP-XL,SET299,55.0,SET,XL,Blue,1,464.29
SET299-KR-PP-XS,SET299,47.0,SET,XS,Blue,1,204.26
SET299-KR-PP-XXL,SET299,54.0,SET,XXL,Blue,1,50.76
SET299-KR-PP-XXXL,SET299,43.0,SET,XXXL,Blue,1,238.67
SET300-KR-NP-L,SET300,16.0,SET,L,CORAL,1,413.27
SET300-KR-NP-M,SET300,31.0,SET,M,CORAL,1,381.1
SET300-KR-NP-S,SET300,33.0,SET,S,CORAL,1,181.64
SET300-KR-NP-XL,SET300,34.0,SET,XL,CORAL,1,398.09
SET300-KR-NP-XS,SET300,18.0,SET,XS,CORAL,1,78.48
SET300-KR-NP-XXL,SET300,24.0,SET,XXL,CORAL,1,496.14
SET300-KR-NP-XXXL,SET300,7.0,SET,XXXL,CORAL,1,265.29
SET301-KR-PP-L,SET301,53.0,SET,L,Magenta,1,235.78
SET301-KR-PP-M,SET301,57.0,SET,M,Magenta,1,415.66
SET301-KR-PP-S,SET301,66.0,SET,S,Magenta,1,365.19
SET301-KR-PP-XL,SET301,62.0,SET,XL,Magenta,1,344.31
SET301-KR-PP-XS,SET301,55.0,SET,XS,Magenta,1,270.02
SET301-KR-PP-XXL,SET301,53.0,SET,XXL,Magenta,1,495.07
SET301-KR-PP-XXXL,SET301,56.0,SET,XXXL,Magenta,1,200.83
SET302-KR-PP-L,SET302,2.0,SET,L,Sky Blue,1,380.1
SET302-KR-PP-M,SET302,12.0,SET,M,Sky Blue,1,236.32
SET302-KR-PP-S,SET302,19.0,SET,S,Sky Blue,1,217.9
SET302-KR-PP-XL,SET302,5.0,SET,XL,Sky Blue,1,87.42
SET302-KR-PP-XS,SET302,21.0,SET,XS,Sky Blue,1,243.5
SET302-KR-PP-XXL,SET302,17.0,SET,XXL,Sky Blue,1,48.68
SET302-KR-PP-XXXL,SET302,9.0,SET,XXXL,Sky Blue,1,455.82
SET303-KR-NP-L,SET303,37.0,KURTA SET,L,Teal,1,106.14
SET303-KR-NP-M,SET303,41.0,KURTA SET,M,Teal,1,306.86
SET303-KR-NP-S,SET303,5.0,KURTA SET,S,Teal,1,404.57
SET303-KR-NP-XL,SET303,32.0,KURTA SET,XL,Teal,1,108.29
SET303-KR-NP-XS,SET303,47.0,KURTA SET,XS,Teal,1,161.54
SET303-KR-NP-XXL,SET303,24.0,KURTA SET,XXL,Teal,1,31.81
SET303-KR-NP-XXXL,SET303,8.0,KURTA SET,XXXL,Teal,1,11.64
SET304-KR-DPT-L,SET304,22.0,KURTA SET,L,Grey,1,455.41
SET304-KR-DPT-M,SET304,154.0,KURTA SET,M,Grey,1,301.42
SET304-KR-DPT-S,SET304,74.0,KURTA SET,S,Grey,1,86.51
